,entry_percentile,sigma_mult,otm_pts,long_dte_weeks,total_return,cagr,max_dd,win_rate,trades,avg_trade_dur,score
99,0.3,0.5,10,15,0.006636682128025262,0.003312853564642282,-0.676,0.14285714285714285,7,1,0.47792096219931274
100,0.9,0.8,2,15,1.5135836474611226,0.5854285374816244,-0.015528256624263393,0.6666666666666666,39,1.1025641025641026,0.47695139911634754
101,0.9,0.8,1,5,5.1464369627964786,1.4792008718126248,0,0.5128205128205128,39,1.1025641025641026,0.4729810996563574
102,0.3,0.8,2,3,0.7076898974973123,0.3067860947750065,-0.04808601393496898,0.42857142857142855,7,1,0.47183357879234167
103,0.3,0.8,10,15,0.020117749981851007,0.01000878708150399,-0.6759999667065474,0.14285714285714285,7,1,0.4703730976926853
104,0.7,0.8,3,26,0.9126012344654186,0.38296826950780716,-0.033335594382730836,0.76,25,1.24,0.4695753559155621
105,0.5,0.8,3,26,0.9135014930205447,0.3832937117693207,-0.030818555456489143,0.8,15,1.2666666666666666,0.4677221404025528
106,0.9,1,4,26,0.7527344737190811,0.3239087860268475,-0.03586354544789752,0.6363636363636364,33,1.303030303030303,0.4662739322533137
107,0.7,0.8,2,15,1.4207348714318733,0.5558710973059025,-0.015532208153069113,0.7586206896551724,29,1.0689655172413792,0.46611438389788906
108,0.5,0.8,2,15,1.1586824356746326,0.46924553280744496,-0.015533034411077432,0.8125,16,1.0625,0.4569955817378498
109,0.5,1,4,26,0.6640014361858999,0.2899617964055756,-0.031367908404977406,0.8666666666666667,15,1.2666666666666666,0.45292096219931266
110,0.3,0.8,4,15,0.0540223397174342,0.026655901321096964,-0.43552615277048246,0.42857142857142855,7,1,0.44985272459499265
111,0.7,1,4,26,0.5860412418402337,0.2593812932707209,-0.033454464118897805,0.782608695652174,23,1.3478260869565217,0.4449926362297496
112,0.3,0.5,1,3,0.4512978737871456,0.20469825009715414,-0.040375541918595666,0.7142857142857143,7,1,0.4430166912125675
113,0.7,0.8,1,5,3.2643127449755065,1.0650212456474888,0,0.5357142857142857,28,1.1071428571428572,0.44033505154639174
114,0.3,1,5,15,0.026344757905492955,0.013086747473034954,-0.4953900020595217,0.42857142857142855,7,1,0.4339960726558665
115,0.1,0.8,3,15,0.35519698163894553,0.16412928046628283,-0.0519936726150543,1,1,1,0.43086647029946
116,0.3,0.8,1,3,2.8263430156165987,0.9561040400798213,0,0.8571428571428571,7,1,0.4283075601374571
117,0.3,0.5,2,5,0.0384491785755916,0.019043266292256833,-0.31986776698498615,0.42857142857142855,7,1,0.4272459499263623
118,0.3,1,5,26,0.29565398990077996,0.13826797807053315,-0.05824840917337948,0.8333333333333334,6,1.1666666666666667,0.4254540991654394
119,0.9,1,1,5,2.754548889498667,0.9376658353541425,0,0.6410256410256411,39,1.1025641025641026,0.4231529209621993
120,0.9,1,3,26,0.43494267940999554,0.19789092968015898,-0.023068402338618135,0.7878787878787878,33,1.303030303030303,0.42053264604810997
121,0.3,0.5,1,5,0.97735354228213,0.40618403570874384,-0.011071165930678247,0.7142857142857143,7,1,0.4187776141384389
122,0.3,1,3,15,0.443364104711669,0.20140089258817717,-0.020661332057456294,0.8571428571428571,7,1,0.4162984781541482
123,0.3,0.5,3,15,-0.012620818535188705,-0.006330446544319579,-0.46999174128448185,0.42857142857142855,7,1,0.4127147766323024
124,0.5,1,3,3,0.003291235539902626,0.0016442659646700442,-0.3179962458089906,0.23529411764705882,17,1,0.4071551300932744
125,0.5,0.8,1,5,1.9207254574783943,0.7090130068195486,0,0.8125,16,1.1875,0.4025343642611684
126,0.3,1,3,5,0.04475171140943113,0.02213096587933938,-0.11635739087977835,0.42857142857142855,7,1,0.40092047128129604
127,0.9,0.8,2,26,0.37530366916577984,0.172733417774807,-0.022144514324443393,0.7878787878787878,33,1.303030303030303,0.40030682376043203
128,0.1,0.5,3,26,0.21728867155027864,0.1033080583183823,-0.05365735797897342,1,1,1,0.4000736377025037
129,0.1,0.5,2,26,0.375026634389914,0.17261529684287935,-0.02263559634229401,1,1,1,0.3992513500245459
130,0.7,1,1,5,1.8261139703898275,0.6811049849399138,0,0.7142857142857143,28,1.1071428571428572,0.3990979381443299
131,0.9,0.5,1,15,0.399303921293761,0.18292177310833235,-0.01655115919019975,0.575,40,1.075,0.39527491408934706
