,entry_percentile,sigma_mult,otm_pts,long_dte_weeks,total_return,cagr,max_dd,win_rate,trades,avg_trade_dur,score
158,0.7,0.5,10,26,26.408158516899814,0.1625599475582875,0,0.6317073170731707,410,1.026829268292683,0.5648809523809524
159,0.7,0.5,4,3,26.388043935554453,0.16252111859739027,0,0.22276029055690072,413,1.0024213075060533,0.5636904761904762
160,0.7,0.5,4,5,26.34577346269893,0.16243943137017536,0,0.4156479217603912,409,1.02200488997555,0.5625
161,0.7,0.8,10,26,26.3148181764627,0.1623795341323171,0,1,400,1.085,0.5613095238095238
162,0.7,1,15,5,26.29356018286405,0.16233836322991002,0,0.0821256038647343,414,1.002415458937198,0.5601190476190476
163,0.7,0.5,5,3,26.238337897497793,0.1622312696138366,0,0.1791767554479419,413,1.0072639225181599,0.5589285714285714
164,0.7,0.8,15,5,26.227287305475603,0.16220981411015734,0,0.028985507246376812,414,1,0.5577380952380953
165,0.1,1,2,26,3.1841462160011726,0.06728296298584358,-0.003737439153237627,1,119,1.3697478991596639,0.5571428571428572
166,0.7,1,15,3,26.213284365346272,0.16218261447179327,0,0.021739130434782608,414,1.0048309178743962,0.5565476190476191
167,0.7,0.8,10,5,26.202095799015808,0.1621608719356773,0,0.17191283292978207,413,1.0121065375302662,0.5553571428571429
168,0.3,1,1,15,6.061896309829451,0.09300234363947779,-0.0012020976232408043,1,217,1.2672811059907834,0.5535714285714286
169,0.7,0.8,15,3,26.16787996569112,0.16209432792634026,0,0.016908212560386472,414,1.0048309178743962,0.5529761904761905
170,0.7,1,10,5,26.16772914404487,0.16209403442670056,0,0.29854368932038833,412,1.016990291262136,0.5517857142857143
171,0.7,0.5,10,5,26.15977432876689,0.16207855211375377,0,0.04106280193236715,414,1.0048309178743962,0.5505952380952381
172,0.7,0.5,15,5,26.150974176419297,0.16206141949308117,0,0.012077294685990338,414,1,0.549404761904762
173,0.7,1,10,3,26.15087302056087,0.1620612225264797,0,0.1162227602905569,413,1.0072639225181599,0.5482142857142858
174,0.7,0.5,10,3,26.132017548544034,0.16202449567358257,0,0.021739130434782608,414,1.002415458937198,0.5470238095238096
175,0.7,0.8,10,3,26.11491041708002,0.16199115316899215,0,0.06779661016949153,413,1.0072639225181599,0.5458333333333334
176,0.7,0.5,15,26,25.834994380895935,0.16144271406236688,0,0.22493887530562348,409,1.0317848410757946,0.543452380952381
177,0.7,0.8,10,15,25.8123816527016,0.16139817089678488,0,0.8567901234567902,405,1.0493827160493827,0.5422619047619048
178,0.7,0.5,15,15,25.801309914673023,0.16137634840883752,0,0.07317073170731707,410,1.0195121951219512,0.5410714285714286
179,0.7,1,10,26,25.721872067005677,0.16121952292892305,0,1,391,1.132992327365729,0.5398809523809525
180,0.1,1,3,26,3.42795629487554,0.07003646142347186,-0.0008387219483799536,1,121,1.2975206611570247,0.5392857142857143
181,0.7,1,15,26,25.673094313601066,0.16112300566864746,0,1,395,1.09873417721519,0.5375000000000001
182,0.1,0.8,2,26,3.317197133282458,0.06880400688871657,-0.0008481524269951845,1,122,1.2704918032786885,0.5369047619047619
183,0.7,1,10,15,25.59180403393052,0.16096178042648224,0,1,397,1.0906801007556675,0.5363095238095238
184,0.7,0.5,10,15,25.571048870069937,0.16092054075206796,0,0.2660098522167488,406,1.0369458128078817,0.5351190476190476
185,0.7,0.8,15,26,25.490517305720278,0.16076023613816814,0,0.8952618453865336,401,1.0748129675810474,0.5339285714285714
186,0.7,0.8,15,15,25.449306219148475,0.1606780221124855,0,0.4123456790123457,405,1.0469135802469136,0.5327380952380952
187,0.7,0.5,15,3,25.436943320387158,0.16065333491437928,0,0.009828009828009828,407,1,0.531547619047619
188,0.9,0.8,1,15,25.409904523439362,0.16059930331319006,0,1,453,1.185430463576159,0.5303571428571429
189,0.7,1,15,15,25.20911477572556,0.16019640549634073,0,0.7825,400,1.0675,0.5291666666666667
190,0.7,0.5,1,26,24.989375543159184,0.15975209386925426,0,1,391,1.1202046035805626,0.5279761904761905
191,0.7,1,1,5,24.906981173210376,0.15958456797789577,0,1,397,1.1032745591939546,0.5267857142857143
192,0.5,0.5,3,26,22.08802352902512,0.15352322793226358,0,1,321,1.074766355140187,0.5244047619047619
193,0.5,0.5,2,26,21.872628678463332,0.15303144531603774,0,1,318,1.0974842767295598,0.5220238095238096
194,0.5,0.8,3,15,21.255826606676905,0.15159833168471293,0,1,315,1.1111111111111112,0.5184523809523809
195,0.5,0.5,1,5,21.011664651841222,0.15102053286581651,0,0.9607250755287009,331,1.0211480362537764,0.5160714285714285
196,0.5,0.5,4,26,20.854522509669444,0.15064541820156174,0,1,323,1.061919504643963,0.5136904761904761
197,0.5,0.5,2,15,20.811542038277544,0.15054237094453016,0,1,323,1.061919504643963,0.5125
198,0.5,0.5,3,15,20.769832782664324,0.15044218599999004,0,1,327,1.039755351681957,0.5113095238095238
199,0.5,0.8,4,15,20.49439092421248,0.1497759424537084,0,1,318,1.0911949685534592,0.5077380952380952
200,0.5,0.8,2,15,20.492478984808297,0.14977128940339512,0,1,314,1.124203821656051,0.506547619047619
201,0.5,0.8,5,26,20.436181782973495,0.1496341025874417,0,1,312,1.141025641025641,0.5053571428571428
202,0.5,0.5,1,3,20.331382432346697,0.14937780573245907,0,0.851063829787234,329,1.0212765957446808,0.5041666666666667
203,0.7,0.8,1,15,20.31993959494664,0.14934974843381488,0,1,382,1.1780104712041886,0.5029761904761905
204,0.5,0.5,1,15,20.092996295435995,0.14879030424113227,0,1,318,1.0943396226415094,0.5017857142857143
205,0.5,1,5,15,20.000250895574506,0.14856001959194498,0,1,315,1.1238095238095238,0.5005952380952381
206,0.5,0.5,4,15,19.900710559164587,0.14831178071367468,0,0.9696969696969697,330,1.0242424242424242,0.4994047619047619
207,0.5,1,2,5,19.863299232079836,0.14821819053594898,0,1,322,1.0838509316770186,0.4982142857142857
208,0.5,0.8,1,3,19.824680521986558,0.14812141172824167,0,0.9846625766871165,326,1.049079754601227,0.49702380952380953
209,0.5,0.5,5,26,19.60675893500877,0.1475720666459268,0,1,323,1.061919504643963,0.49583333333333335
210,0.5,0.8,5,15,19.53107837381554,0.1473799902018753,0,1,321,1.074766355140187,0.49464285714285716
211,0.5,0.8,2,5,19.52804578715968,0.1473722794547503,0,0.9969040247678018,323,1.065015479876161,0.493452380952381
212,0.5,1,3,5,19.39369893781852,0.147029589399013,0,1,322,1.0714285714285714,0.4910714285714286
213,0.5,0.5,2,5,19.30595304559959,0.14680460318605704,0,0.8601823708206687,329,1.027355623100304,0.4898809523809524
214,0.5,1,2,3,19.260911280663997,0.1466887524659044,0,0.9723926380368099,326,1.0460122699386503,0.4886904761904762
215,0.5,1,3,3,19.213064936052405,0.1465654185845746,0,0.9051987767584098,327,1.0428134556574924,0.4875
216,0.5,0.8,3,5,19.15640552692464,0.1464190063088331,0,0.9692307692307692,325,1.0523076923076924,0.4863095238095238
